direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
San Martin 1490, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2700|40|1|1|-33.4317056|-70.6589815|https://www.portalinmobiliario.com/MLC-1451731429-departamento-en-venta-1d-1b-estacionamiento-y-bodega-_JM#position=43&search_layout=grid&type=item&tracking_id=bbc2987f-5e46-4725-94b0-5c392ab02fd9
Av. Portugal 810, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2990|62|2|2|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-2298026716-av-portugal-copiapo-_JM#position=23&search_layout=grid&type=item&tracking_id=9ec44c88-b33f-4be0-8f6e-6ec08935bd26
Manuel Antonio Tocornal, Santa Isabel, Santiago, RM (Metropolitana)|3050|53|2|2|-33.4503694|-70.6398562|https://www.portalinmobiliario.com/MLC-2069082942-departamento-manuel-antonio-tocornal-id-38880-_JM#position=29&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Angamos, Santa Isabel, Santiago, RM (Metropolitana)|2015|38|1|1|-33.4462232|-70.6388685|https://www.portalinmobiliario.com/MLC-1459706601-departamento-angamos-id-120881-_JM#position=14&search_layout=grid&type=item&tracking_id=2f69ac8f-a00c-437f-b1b8-df202a04db5c
Metro Santa Isabel, Est, Vista Oriente!, Santa Isabel, Santiago, RM (Metropolitana)|2800|32|1|1|-33.4481034|-70.6322896|https://www.portalinmobiliario.com/MLC-2322865688-metro-santa-isabel-est-vista-oriente-_JM#position=47&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3220|40|1|1|-33.437981|-70.644974|https://www.portalinmobiliario.com/MLC-2374811076-edificio-merced-vista-norte-piso-16-_JM#position=32&search_layout=grid&type=item&tracking_id=4d43185c-3bd9-4eb9-9ecb-e8325d08f967
Lord Cochrane 200 - 400, Parque Almagro, Santiago, RM (Metropolitana)|2850|49|2|2|-33.4508723|-70.6542744|https://www.portalinmobiliario.com/MLC-1443076345-mariposa-excelente-ubicacion-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
San Ignacio 1481, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|1390|22|1|1|-33.4663335|-70.6551186|https://www.portalinmobiliario.com/MLC-1476466247-departamento-home-estudio-gran-oportunidad-de-inversion-_JM#position=38&search_layout=grid&type=item&tracking_id=67e6b74e-2e3d-452a-96a0-4e68d9a1f502
Av. Manuel Rodríguez 881, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|30|1|1|-33.433426|-70.660057|https://www.portalinmobiliario.com/MLC-1437573765-edificio-av-manuel-rodriguez-piso-17-_JM#position=20&search_layout=grid&type=item&tracking_id=f3b094a8-3709-44e2-afc6-41c479c85c79
Vergara 699, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3225|52|2|2|-33.4555255|-70.6612795|https://www.portalinmobiliario.com/MLC-1475356071-amplisimo-el-mejor-barrio-del-centro-_JM#position=23&search_layout=grid&type=item&tracking_id=242369c3-e4f3-4302-8812-fc2d99a49ef1
Catedral 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1400|19|1|1|-33.4376544|-70.6553689|https://www.portalinmobiliario.com/MLC-1432236313-oportunidad-de-inversion-santiago-centro-_JM#position=6&search_layout=grid&type=item&tracking_id=ecdb45d2-9a53-4d84-9596-557b47614778
Lord Cochrane 1200 - 1500, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|1280|35|1|1|-33.465072|-70.652978|https://www.portalinmobiliario.com/MLC-1477103335-venta-departamento-1-dormitorio-1-banolord-cochrane-stgo-_JM#position=24&search_layout=grid&type=item&tracking_id=897e07f3-c4af-4cb8-ad87-1246ad58dcf0
Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2670|49|1|1|-33.4387424|-70.644776|https://www.portalinmobiliario.com/MLC-1469977691-departamento-duplex-en-venta-de-1-dorm-en-santiago-_JM#position=7&search_layout=grid&type=item&tracking_id=bd9e874a-566e-485f-93cd-a1c587410e63
Metro Irarrazaval Est Vista Despejada, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2599|52|2|2|-33.4532479|-70.6309384|https://www.portalinmobiliario.com/MLC-1474986439-metro-irarrazaval-est-vista-despejada-_JM#position=17&search_layout=grid&type=item&tracking_id=5090c801-a348-4ef4-897e-65f0e260d8b6
San Francisco 294, Bulnes, Santiago, RM (Metropolitana)|1630|27|1|1|-33.4482259|-70.6468927|https://www.portalinmobiliario.com/MLC-2274898184-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=18&search_layout=grid&type=item&tracking_id=5d04377c-6937-4a26-8154-fb26f02add0f
Eleuterio Ramirez Con San Francisco, Bulnes, Santiago, RM (Metropolitana)|2300|35|1|1|-33.4483591|-70.6471555|https://www.portalinmobiliario.com/MLC-1463535689-oportunidad-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=11&search_layout=grid&type=item&tracking_id=3029b441-1c74-48ca-88eb-caf6ddcbd5a9
Fray Camilo Henríquez 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1550|32|1|1|-33.4473752|-70.6345019|https://www.portalinmobiliario.com/MLC-2253605722-fray-camilo-henriquez-santa-isabel-55-rentabilidad-_JM#position=16&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Maturana 1 - 300, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|3660|75|3|2|-33.4431868|-70.6664524|https://www.portalinmobiliario.com/MLC-2310994736-parque-agustinas-barrio-brasil-_JM#position=27&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
Miraflores 455, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2166|35|1|1|-33.4380331|-70.6455816|https://www.portalinmobiliario.com/MLC-2383554496-arayabroker-vende-precioso-departamento-en-santiago-centro-_JM#position=28&search_layout=grid&type=item&tracking_id=63c47a80-3763-4db2-a1b3-817ccd1539f1
Carmen / Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|1962|49|2|1|-33.4508787|-70.6409355|https://www.portalinmobiliario.com/MLC-1442174725-carmen-santa-isabel-_JM#position=28&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
Avenida Santa Rosa 1 - 300, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|2470|65|3|2|-33.44583|-70.6455898|https://www.portalinmobiliario.com/MLC-2324410518-oportunidad-con-estacionamiento-y-a-pasos-metro-_JM#position=36&search_layout=grid&type=item&tracking_id=fb85d8b0-a7af-4fab-a9d2-928a311da63e
San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|2300|40|2|1|-33.4652963|-70.648944|https://www.portalinmobiliario.com/MLC-1469296233-departamento-san-diego-id-55110-_JM#position=22&search_layout=grid&type=item&tracking_id=b2ec1abd-3dbc-4307-84f4-db2442c167f8
San Diego 1473, Parque O'Higgins, Santiago, RM (Metropolitana)|2000|0|2|1|-33.465248|-70.648949|https://www.portalinmobiliario.com/MLC-1437598129-edificio-san-diego-piso-12-_JM#position=38&search_layout=grid&type=item&tracking_id=b2ec1abd-3dbc-4307-84f4-db2442c167f8
Vicuña Mackenna 1231, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1430|20|1|1|-33.457366|-70.6295542|https://www.portalinmobiliario.com/MLC-1474969637-comodo-estudio-con-lavadora-metro-l3-y-l5-_JM#position=39&search_layout=grid&type=item&tracking_id=0770310a-699f-4ed7-93b8-99c88ca2db6e
Plaza De Armas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1980|61|1|1|-33.4385673|-70.6503743|https://www.portalinmobiliario.com/MLC-2109840692-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=48&search_layout=grid&type=item&tracking_id=702cf2da-f4c2-4d0e-bdbd-db67b33318f6
Barrio Brasil, Barrio Brasil, Santiago, RM (Metropolitana)|3700|101|4|2|-33.4415753|-70.663804|https://www.portalinmobiliario.com/MLC-2271215238-barrio-brasil-_JM#position=37&search_layout=grid&type=item&tracking_id=4a51204c-365c-4ce5-babb-b938692704ae
Tarapacá 1200 - 1500, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|1900|40|1|1|-33.4476764|-70.6538842|https://www.portalinmobiliario.com/MLC-2279453858-se-vende-dpto-en-comuna-de-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=5991b0a2-9c87-4b6d-a62d-b9638dc74856
San Isidro Est Y Bod Impecable, Santa Isabel, Santiago, RM (Metropolitana)|2900|50|2|2|-33.44811|-70.6436072|https://www.portalinmobiliario.com/MLC-1445626147-san-isidro-est-y-bod-impecable-_JM#position=7&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
"Lira | Departamento En Venta (2d 2b) | Santiago | One Propiedades, Santa Isabel, Santiago, RM (Metropolitana)"|3800|60|2|2|-33.4498475|-70.6385127|https://www.portalinmobiliario.com/MLC-2083745160-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=5&search_layout=grid&type=item&tracking_id=11d863d4-fae8-48a8-b5b9-dd18472c5224
Venta De Departamento Ubicado En Chacabuco, Parque Los Reyes, Santiago, RM (Metropolitana)|2800|52|3|2|-33.4320698|-70.6793053|https://www.portalinmobiliario.com/MLC-2383660678-venta-de-departamento-ubicado-en-chacabuco-23878-_JM#position=38&search_layout=grid&type=item&tracking_id=64df58f2-3ec4-45f4-8a50-e80c8a66a26a
San Pablo Esquina Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1650|28|1|1|-33.4342077|-70.6561952|https://www.portalinmobiliario.com/MLC-2355079468-departamento-en-venta-de-1-dormitorio-en-santiago-_JM#position=46&search_layout=grid&type=item&tracking_id=060baa90-8b2b-435c-8bd4-78d129392cd3
Avenida Portugal 551, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2000|36|1|1|-33.4487999|-70.6353204|https://www.portalinmobiliario.com/MLC-1448883031-en-venta-acogedor-departamento-cercano-a-metro-santa-isabel-_JM#position=7&search_layout=grid&type=item&tracking_id=0cff10d3-ad9e-426c-8e39-0f3eaeb5a0f1
Eyzaguirre 766, San Diego, Santiago, RM (Metropolitana)|1700|20|1|1|-33.452236|-70.645889|https://www.portalinmobiliario.com/MLC-1437608763-edificio-eyzaguirre-vista-poniente-piso-12-_JM#position=12&search_layout=grid&type=item&tracking_id=13777f65-dacc-4b37-b57f-c538378a588b
Carmen (piso 16), Barrio Diez de Julio, Santiago, RM (Metropolitana)|2980|57|3|2|-33.4513265|-70.6407794|https://www.portalinmobiliario.com/MLC-1472837791-carmen-piso-16-_JM#position=31&search_layout=grid&type=item&tracking_id=5090c801-a348-4ef4-897e-65f0e260d8b6
San Isidro, Barrio Diez de Julio, Santiago, RM (Metropolitana)|1950|30|1|1|-33.4520413|-70.6426531|https://www.portalinmobiliario.com/MLC-2117699488-departamento-san-isidro-id-57529-_JM#position=35&search_layout=grid&type=item&tracking_id=9ec44c88-b33f-4be0-8f6e-6ec08935bd26
(fnb) Santa Elena Esquina Esquina Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2750|39|1|1|-33.4602183|-70.6289544|https://www.portalinmobiliario.com/MLC-2242880188-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=4a18d21b-0402-4b2f-b67f-ba6ae8f22203
San Diego 255, Bulnes, Santiago, RM (Metropolitana)|2100|31|1|1|-33.448502|-70.650963|https://www.portalinmobiliario.com/MLC-2107240714-edificio-san-diego-vista-oriente-piso-11-_JM#position=48&search_layout=grid&type=item&tracking_id=df1cd368-12f0-449b-8dfa-a60cad47a1e6
Gorbea, Barrio República, Santiago, RM (Metropolitana)|2300|44|2|1|-33.453933|-70.6716149|https://www.portalinmobiliario.com/MLC-1458285355-departamento-gorbea-id-120512-_JM#position=46&search_layout=grid&type=item&tracking_id=6e951999-8e82-47f7-8d86-0cebf6b5a687
Bandera 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1690|31|1|1|-33.4332638|-70.6533075|https://www.portalinmobiliario.com/MLC-2193698144-espectacular-depto-remodelado-con-linda-vista-despejada-_JM#position=16&search_layout=grid&type=item&tracking_id=051b4ada-34bb-4aee-88b0-2b4f22f6e389
Chiloe, Parque O'Higgins, Santiago, RM (Metropolitana)|2687|55|2|1|-33.4660101|-70.6456539|https://www.portalinmobiliario.com/MLC-2131926516-departamento-chiloe-id-108686-_JM#position=10&search_layout=grid&type=item&tracking_id=c0ca3a4d-16e8-4b3e-a32c-ca17797820c3
Lira / Curicó - Ideal Para Inversión, Santa Isabel, Santiago, RM (Metropolitana)|2600|35|1|1|-33.445869|-70.6402195|https://www.portalinmobiliario.com/MLC-1441261325-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=37&search_layout=grid&type=item&tracking_id=1ea50ae8-cf68-41d7-8be0-18e64d4a743f
Santo Domingo Con Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2338|54|2|1|-33.4367649|-70.6548365|https://www.portalinmobiliario.com/MLC-2146218496-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=4d43185c-3bd9-4eb9-9ecb-e8325d08f967
Avenida Presidente Balmaceda 2914, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|1850|34|1|1|-33.4270391|-70.6771933|https://www.portalinmobiliario.com/MLC-2240582922-1-dorm-pdte-balmaceda-parque-de-la-familia-_JM#position=14&search_layout=grid&type=item&tracking_id=4c07cd07-fca8-4332-b038-41038ab571cb
Curico / Carmen, Santa Isabel, Santiago, RM (Metropolitana)|2500|41|2|1|-33.4454965|-70.6432889|https://www.portalinmobiliario.com/MLC-2117712762-departamento-curico-carmen-id-79518-_JM#position=27&search_layout=grid&type=item&tracking_id=f5a5c48c-379f-4bf6-92ea-caca240d87bd
Venta Depto 2d .. Lord Cochrane , Stgo, Bulnes, Santiago, RM (Metropolitana)|2270|45|2|1|-33.4493857|-70.6551569|https://www.portalinmobiliario.com/MLC-2377931272-venta-depto-2d-lord-cochrane-stgo-18155-_JM#position=41&search_layout=grid&type=item&tracking_id=5ab6efbd-9e95-404b-aebf-e4f9c54ab53d
San Diego 1344, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|2290|41|2|1|-33.4629535|-70.6487813|https://www.portalinmobiliario.com/MLC-2167300882-2-dormitorios-1-bano-estac-metro-matta-l3-_JM#position=39&search_layout=grid&type=item&tracking_id=f96ba0b0-3de0-4104-8e3c-5e6c8dd0cf46
Rosas 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3600|57|2|2|-33.4355956|-70.6563853|https://www.portalinmobiliario.com/MLC-1477322995-hermoso-departamento-centro-de-santiago-estilo-mariposa-_JM#position=19&search_layout=grid&type=item&tracking_id=639627b8-21bf-4ce6-8397-438f5bbf7f80
Lira 570, Santa Isabel, Santiago, RM (Metropolitana)|2401|0|1|1|-33.449902|-70.638786|https://www.portalinmobiliario.com/MLC-2311121836-edificio-lira-1-bod-piso-11-_JM#position=20&search_layout=grid&type=item&tracking_id=5de835be-8d08-4808-b8ad-98bffbb400d6
Merced 567, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2800|32|1|1|-33.4377637|-70.645097|https://www.portalinmobiliario.com/MLC-1451030019-bono-piedepartamento-amoblado-1-dormitorio-piso-17-_JM#position=47&search_layout=grid&type=item&tracking_id=eff58ecc-675e-49be-a2a3-432cd58f64a4
Pedro Lagos, 1118, Parque O'Higgins, Santiago, RM (Metropolitana)|2300|87|3|1|-33.466287|-70.648924|https://www.portalinmobiliario.com/MLC-1468746699-departamento-3-dormitorios-1-bano-rondizzoni-_JM#position=48&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Lord Cochrane, Parque O'Higgins, Santiago, RM (Metropolitana)|1575|28|1|1|-33.465072|-70.652978|https://www.portalinmobiliario.com/MLC-2061387056-departamento-lord-cochrane-id-36334-_JM#position=10&search_layout=grid&type=item&tracking_id=c3a18045-1d9b-4749-8ce3-9d0bd15942de
Huérfanos / San Martín, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3000|52|2|2|-33.4403299|-70.6567817|https://www.portalinmobiliario.com/MLC-2117661142-departamento-huerfanos-san-martin-id-94585-_JM#position=25&search_layout=grid&type=item&tracking_id=53c24ed8-8154-483a-b32b-25ed7ae1a889
Huérfanos - Gral. Bulnes, Barrio Yungay, Santiago, RM (Metropolitana)|3718|45|1|1|-33.4421928|-70.669851|https://www.portalinmobiliario.com/MLC-2271179828-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=37&search_layout=grid&type=item&tracking_id=34b36a08-9978-4dbe-aaa8-213ba5b391fc
Matucana 1161, Santiago, RM (Metropolitana)|3400|62|3|2|-33.4330944|-70.6804743|https://www.portalinmobiliario.com/MLC-1477473751-refv886-gran-oportunidad-de-inversion-3d2beb-_JM#position=1&search_layout=grid&type=item&tracking_id=22c846a4-8db2-4cdf-9360-cb3db1e09ce6
Ramón Corvalán / Barón Pierre De Coubertin, Barrio San Borja, Santiago, RM (Metropolitana)|3170|68|3|1|-33.4402416|-70.6358651|https://www.portalinmobiliario.com/MLC-2086465474-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=38&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Manuel Antonio Tocornal 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1881|30|1|1|-33.4488927|-70.6407097|https://www.portalinmobiliario.com/MLC-2375997934-lindo-departamento-en-condominio-1-dormitorio-_JM#position=39&search_layout=grid&type=item&tracking_id=ac167fdd-cf7a-4bf7-b05a-36b583c9d965
Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1612|30|1|1|-33.4391399|-70.6449891|https://www.portalinmobiliario.com/MLC-1473142219-impecable-huerfanos-santa-lucia-_JM#position=19&search_layout=grid&type=item&tracking_id=70171495-6ecf-41cc-9b60-37e09ca4a4d2
Pedro Lagos, 1118, Parque O'Higgins, Santiago, RM (Metropolitana)|2300|87|3|1|-33.466287|-70.648924|https://www.portalinmobiliario.com/MLC-1468746699-departamento-3-dormitorios-1-bano-rondizzoni-_JM#position=11&search_layout=grid&type=item&tracking_id=92e60104-7d52-460c-8ad7-967871aeb542
Portugal 810/, 0, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3500|65|2|2|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-1476733955-departamento-2d-2b-1est-1bog-_JM#position=18&search_layout=grid&type=item&tracking_id=ba845553-34b4-438a-bce1-14c3dc04df0d
Departamento En Tocornal 588, Santa Isabel, Santiago, RM (Metropolitana)|2100|38|1|1|-33.4503582|-70.6398601|https://www.portalinmobiliario.com/MLC-1438993169-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=3978bf09-3ea8-4347-90e7-66a17aa31072
Depto Mariposa Semi Nuevo Parque Almagro, San Diego, Santiago, RM (Metropolitana)|3890|59|2|2|-33.4518079|-70.6465926|https://www.portalinmobiliario.com/MLC-1478350329-dpto-mariposa-moderno-seminuevo-metro-parque-almagro-_JM#position=25&search_layout=grid&type=item&tracking_id=89e952a9-a81f-45d4-83b3-f404e1f577b6
Avenida Almirante Blanco Encalada, Ejército - Toesca, Santiago, RM (Metropolitana)|1950|29|1|1|-33.4566941|-70.6626589|https://www.portalinmobiliario.com/MLC-1442309941-departamento-avenida-almirante-blanco-encalada-id-82147-_JM#position=24&search_layout=grid&type=item&tracking_id=87232290-ac01-41e0-9258-bb82b93ea661
General Jofré, Santa Isabel, Santiago, RM (Metropolitana)|2200|35|1|1|-33.4442382|-70.6344593|https://www.portalinmobiliario.com/MLC-2244759836-departamento-general-jofre-id-28210-_JM#position=9&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Amunátegui 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1799|36|1|1|-33.4366262|-70.6571769|https://www.portalinmobiliario.com/MLC-1448179871-venta-de-departamento-con-fantastica-ubicacion-en-amunategui-_JM#position=5&search_layout=grid&type=item&tracking_id=07da5b4d-f244-42bd-8a63-1e01476fcd2e
Santa Isabel, Santiago, RM (Metropolitana)|2350|35|1|1|-33.450487|-70.640152|https://www.portalinmobiliario.com/MLC-2371397164-departamento-studio-en-el-mejor-barrio-de-santiago-_JM#position=37&search_layout=grid&type=item&tracking_id=a641bcb9-690b-417a-9aef-71503f226b7a
Coquimbo 777, San Diego, Santiago, RM (Metropolitana)|2277|51|2|1|-33.4559047|-70.6454134|https://www.portalinmobiliario.com/MLC-1404075895-departamento-en-venta-2-dormitorios-y-1-bano-2d-1b-_JM#position=5&search_layout=grid&type=item&tracking_id=d2548354-e2f9-417c-b525-a595a550e10c
Fray Camilo Enriquez, Santa Isabel, Santiago, RM (Metropolitana)|1451|19|1|1|-33.4473274|-70.6341784|https://www.portalinmobiliario.com/MLC-1454614529-departamento-en-venta-de-1-dorm-en-santiago-studio-_JM#position=41&search_layout=grid&type=item&tracking_id=4aad1e5b-ef77-4198-82c2-2fbed9ffeb76
Bandera, 898, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2000|39|1|1|-33.433141|-70.653513|https://www.portalinmobiliario.com/MLC-1473611979-depto-en-venta-santiago-centro-_JM#position=47&search_layout=grid&type=item&tracking_id=9edf42cc-b6d9-4871-ad16-be4d2119ff26
